July 21, 2025   15:02:36
Differential Pulse Voltammetry
File: e:\Data Source:  Experiment
Instrument Model:  CHI620E
Header: 
Note: 

Init E (V) = 0
Final E (V) = 1
Incr E (V) = 0.004
Amplitude (V) = 0.05
Pulse Width (sec) = 0.05
Sample Width (sec) = 0.0167
Pulse Period (sec) = 0.5
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.01

Results:

Channel 1:

Potential/V, Current/A

0.004, 1.289e-5
0.008, 1.197e-5
0.012, 1.121e-5
0.016, 1.067e-5
0.020, 1.008e-5
0.024, 9.229e-6
0.028, 8.958e-6
0.032, 8.464e-6
0.036, 8.111e-6
0.040, 7.640e-6
0.044, 7.428e-6
0.048, 6.969e-6
0.052, 6.757e-6
0.056, 6.380e-6
0.060, 6.286e-6
0.064, 6.074e-6
0.068, 5.733e-6
0.072, 5.533e-6
0.076, 5.368e-6
0.080, 5.215e-6
0.084, 5.027e-6
0.088, 4.721e-6
0.092, 4.673e-6
0.096, 4.603e-6
0.100, 4.356e-6
0.104, 4.285e-6
0.108, 4.097e-6
0.112, 3.944e-6
0.116, 3.873e-6
0.120, 3.732e-6
0.124, 3.626e-6
0.128, 3.520e-6
0.132, 3.367e-6
0.136, 3.237e-6
0.140, 3.284e-6
0.144, 3.096e-6
0.148, 3.120e-6
0.152, 3.108e-6
0.156, 3.002e-6
0.160, 3.037e-6
0.164, 2.872e-6
0.168, 2.755e-6
0.172, 2.837e-6
0.176, 2.778e-6
0.180, 2.531e-6
0.184, 2.507e-6
0.188, 2.660e-6
0.192, 2.449e-6
0.196, 2.437e-6
0.200, 2.331e-6
0.204, 2.378e-6
0.208, 2.319e-6
0.212, 2.190e-6
0.216, 2.119e-6
0.220, 2.131e-6
0.224, 2.095e-6
0.228, 1.895e-6
0.232, 2.060e-6
0.236, 1.989e-6
0.240, 1.989e-6
0.244, 2.001e-6
0.248, 1.836e-6
0.252, 1.954e-6
0.256, 1.919e-6
0.260, 1.754e-6
0.264, 1.860e-6
0.268, 1.730e-6
0.272, 1.789e-6
0.276, 1.789e-6
0.280, 1.707e-6
0.284, 1.848e-6
0.288, 1.719e-6
0.292, 1.483e-6
0.296, 1.672e-6
0.300, 1.554e-6
0.304, 1.542e-6
0.308, 1.530e-6
0.312, 1.577e-6
0.316, 1.566e-6
0.320, 1.683e-6
0.324, 1.507e-6
0.328, 1.660e-6
0.332, 1.589e-6
0.336, 1.577e-6
0.340, 1.542e-6
0.344, 1.424e-6
0.348, 1.577e-6
0.352, 1.519e-6
0.356, 1.448e-6
0.360, 1.366e-6
0.364, 1.577e-6
0.368, 1.389e-6
0.372, 1.471e-6
0.376, 1.507e-6
0.380, 1.566e-6
0.384, 1.413e-6
0.388, 1.401e-6
0.392, 1.613e-6
0.396, 1.460e-6
0.400, 1.625e-6
0.404, 1.660e-6
0.408, 1.566e-6
0.412, 1.613e-6
0.416, 1.672e-6
0.420, 1.613e-6
0.424, 1.754e-6
0.428, 1.872e-6
0.432, 1.719e-6
0.436, 1.860e-6
0.440, 1.954e-6
0.444, 2.142e-6
0.448, 2.190e-6
0.452, 2.190e-6
0.456, 2.649e-6
0.460, 2.943e-6
0.464, 3.120e-6
0.468, 3.461e-6
0.472, 4.026e-6
0.476, 4.662e-6
0.480, 5.674e-6
0.484, 6.863e-6
0.488, 8.794e-6
0.492, 1.154e-5
0.496, 1.544e-5
0.500, 2.095e-5
0.504, 2.882e-5
0.508, 3.912e-5
0.512, 4.948e-5
0.516, 5.881e-5
0.520, 6.716e-5
0.524, 7.332e-5
0.528, 7.810e-5
0.532, 8.283e-5
0.536, 8.559e-5
0.540, 8.435e-5
0.544, 8.047e-5
0.548, 7.812e-5
0.552, 7.778e-5
0.556, 7.887e-5
0.560, 8.059e-5
0.564, 8.277e-5
0.568, 8.544e-5
0.572, 8.856e-5
0.576, 9.194e-5
0.580, 9.558e-5
0.584, 9.920e-5
0.588, 1.030e-4
0.592, 1.067e-4
0.596, 1.102e-4
0.600, 1.134e-4
0.604, 1.162e-4
0.608, 1.187e-4
0.612, 1.207e-4
0.616, 1.221e-4
0.620, 1.232e-4
